SourceLocationID,BusLocationDesc,Address1,Address2,Address3,Address4,PostalCode,City,Province,Country,CountryName,PhoneNumber,FaxNumber,BrandShortName,BrandName,CategoryCode,CategoryName,BUTypeCode,BUType,Division,RegionCode,RegionDescription,COFR,CorporateOrFranchise,ProvinceID,ProvinceName,ConceptID,ConceptName,OperatingMode,OperatingModeName,OperatingStatus,AreaManager,AreaManagerABN,AreaManagerEmail,AreaManagerID,Director,DirectorEmail,DirectorID,VP,VPEmail,VPID,FranchiseeName,MUFranchiseeName,MUFranchiseeEmail,MUFranchiseeID,HistoryStatus,NationalRegionCode,NationalRegion,POSType,POSSystemName,BOHSystem,BOHSystemName,SquareFootage,RoyaltyPercent,AdvertisingPercent,DeliveryPercent,RoyaltyEffectiveFromDateKey,RoyaltyEffectiveToDateKey,RoyaltyPercent1,AdvertisingPercent1,DeliveryPercent1,RoyaltyEffectiveFromDateKey1,RoyaltyEffectiveToDateKey1,ARPaymentTerm,AROpenDateKey,StatusChangeType,OpenDateKey,CloseDateKey,RestaurantEmail,RestaurantLegalName,SecondaryConceptID,LegacyID,RestaurantLoginID,CreationTimeStamp,DistributionCentre,FocusGroup,RenoStartDateKey,RenoEndDateKey,RenoOpenDateKey,MultiUnitFranchiseePersonalEmail,TimeZone,StoreIPAddress,Longitude,Latitude,StorePOSType,StorePhoneSystemType,StoreNetworkType,BDMUniqueID,DirectorUniqueID,VPUniqueID,BuildingType,Patio,HasDriveThru,LatestConversionDateKey,SycoCustomerNo,TimeZone2,AreaManagerUDC,DirectorUDC,VPUDC
"2204","HV-Lakeshore Rd E, Port Credit","650 Lakeshore Rd E","","","ATTN:  Manuel Faria","L5G 1J6","Mississauga","ON","CA","Canada","905-278-6025",,"HAR","Harvey's","QSR","Quick Service Restaurants","CO","Co Dev & Co Managed","Harvey's","999","Closed","CO","Corporate","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"1","19630410","20051120","Harveys2204@recipeunlimited.com","Harvey's - Loc #2204","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2205","HV - VictoriaPark, Scarborough","3453 Victoria Park Ave","","","","M1W 2S6","Scarborough","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","999","Closed","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"5",,"20021020","Harveys2205@recipeunlimited.com","Harvey's - Loc #2205","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2206","HV Plus-1791 Avenue Rd., Tor","1791 Avenue Rd","","Harvey's - Loc #2206","","M5M 3Z3","North York","ON","CA","Canada","416-256-2965","866-509-8932","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","GTM","GTA & Maritimes","FD","Franchise","ON","Ontario","6","Harvey's Plus","OP","Operating","Active","Brian Robbie","23785","brobbie@recipeunlimited.com","","Steven Meeker","smeeker@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Michael Mintsopoulos",,,"","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","1536",,,,,,"5","4","0","20180501","20190505","EFT","20100621","7","19630801",,"harveys2206@recipeunlimited.com","Mints74 Corp.","1006","","","07/04/2022 8:58:44 AM","Sysco Milton","998",,,,"mints74@hotmail.com","EST","10.9.156.2","-79.41856","43.73021","M55","","","222","254","200","Retail-End-Cap","0","0",,"1000093489","America/Toronto","222","254","200"
"2207","HV - 238 Bloor St. W., Tor.","238 Bloor St W","","","","M5S 1T8","Toronto","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2","19631115","20060820","Harveys2207@recipeunlimited.com","Harvey's - Loc #2207","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2208","HV-3520 Danforth Ave - Scar.","3520 Danforth Ave","","","","M1L 1E5","Scarborough","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,"20020915","Harveys2208@recipeunlimited.com","Harvey's - Loc #2208","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2209","HV-797 Richmond Rd - Ottawa","797 Richmond Road","","","","K2A 0G7","Ottawa","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,,"Harveys2209@recipeunlimited.com","Harvey's - Ottawa","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2210","HV-3120 Dufferin St - Toronto","3120 Dufferin St","","Harvey's - Loc #2210","","M6A 2S6","North York","ON","CA","Canada","416-787-0573","866-243-4090","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","GTM","GTA & Maritimes","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Active","Brian Robbie","23785","brobbie@recipeunlimited.com","","Michael Nault","mnault@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","George Armanious",,,"","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","2968",,,,,,"5","4","0","20090330","20201230","EFT","20161007","R","19640701",,"harveys2210@recipeunlimited.com","St. Georges & Ava Abraam Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Milton","Y","20161007","20161010","20161011","armaniousp@gmail.com","EST","10.9.164.2","-79.455314","43.715334","M55","","","222","257","200","Retail-Freestanding","0","1",,"1000093490","America/Toronto","222","257","200"
"2211","HV-7100 Rue Sherbrooke E","7100 Rue Sherbrooke St E","","","","H1N 1E7","Montreal","QC","CA","Canada","514-255-0643","866-243-4099","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","MEG","Montreal East/Maritimes","FD","Franchise","QC","Quebec","5","Harvey's","OP","Operating","Active","Miguel Roldan","134161","mroldan@recipeunlimited.com","","Michael Nault","mnault@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Ali Arzani",,,"","CO","QUE","Quebec","M41","Micros","FJD","RMS-Franchise","2968",,,,,,"5","4","0","20100222","20290222","EFT","20100222","7","19640901",,"harveys2211@recipeunlimited.com","Harvey's - Loc #2211","998","","","07/04/2022 8:58:44 AM","Sysco Ottawa","998",,,,"a_arzani@hotmail.com","EST","10.9.166.2","-73.539629","45.587986","M55","","","237","257","200","Retail-Freestanding","0","0",,"4420092607","America/Toronto","237","257","200"
"2212","HV-Main Street W., Hamilton","1655 Main St. W.","","","","L8S 1G2","Hamilton","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,,"Harveys2212@recipeunlimited.com","Harvey's - Hamilton","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2213","HV-8725 Pie IX Blvd - Montreal","8725 Boul Pie-IX","","","","H1Z 3T9","Montreal","QC","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CO","Co Dev & Co Managed","Harvey's","999","Closed","CO","Corporate","QC","Quebec","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","QUE","Quebec","999","Closed","999","Closed","",,,,,,,,,,,,"20041206","4","19650201","20060910","Harveys2213@recipeunlimited.com","Harvey's - Loc #2213","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2214","HV-1339 Bank St - Ottawa","1339 Bank St","","Harvey's - Loc #2214","","K1H 7X8","Ottawa","ON","CA","Canada","613-731-5166",,"HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","999","Closed","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","3044",,,,,,,,,,,"EFT","20180910","F","20120326","20200819","harveys2214@recipeunlimited.com","Sidhpur 7 Inc","998","","","07/04/2022 8:58:44 AM","Sysco Milton","Y",,,,,"EST","10.9.172.2","-75.676181","45.388378","M55","","","999","999","999","Retail-Freestanding","0","1",,"Closed","America/Toronto","999","999","999"
"2215","HV-2029 Jane St - Weston ON","2029 Jane St","","","","M9N 2V4","North York","ON","CA","Canada","416-614-7186","416-614-9917","HAR","Harvey's","QSR","Quick Service Restaurants","CO","Co Dev & Co Managed","Harvey's","999","Closed","CO","Corporate","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"1","19650501","20051120","Harveys2215@recipeunlimited.com","Harvey's - Loc #2215","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2216","HV-1265 Donald St","1265 Donald Street","","","","K1J 8W3","Ottawa","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","999","Closed","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"5",,"20001225","Harveys2216@recipeunlimited.com","Harvey's - Ottawa","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2217","HV-724 Queenston Rd - Hamilton","724 Queenston Rd","","Harvey's - Loc #2217","","L8G 1A2","Hamilton","ON","CA","Canada","289-919-2550","866-230-4081","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","NIA","Niagara & Central Region","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Active","Joe Marques","12701","jmarques@recipeunlimited.com","","Steven Meeker","smeeker@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Giuseppe (Joseph) Caiella","Joe Caiella","Jcaiella@hotmail.ca","Jcaiella@hotmail.ca","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","2539",,,,,,"5","4","0","20100913","20300912","EFT","20190122","5","20190121",,"Harveys2217@recipeunlimited.com","2251249 Ontario Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Milton","Y",,,,"Jcaiella@hotmail.ca","EST","10.9.178.2","-79.770389","43.228949","M55","","","224","254","200","Retail-Freestanding","0","1",,"1000093402","America/Toronto","224","254","200"
"2218","HV-228 Queen St W - Toronto","228 Queen St. W","","","","M5V 1A2","Toronto","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,,"Harveys2218@recipeunlimited.com","Harvey's - Toronto","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2219","HV-Upper Wentworth, Hamilton","999 Upper Wentworth St","Limeridge Mall","Attn: Joe Caiella","","L9A 4X5","Hamilton","ON","CA","Canada","905-318-0108","866-614-0315","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","NIA","Niagara & Central Region","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Active","Joe Marques","12701","jmarques@recipeunlimited.com","","Steven Meeker","smeeker@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Joe Caiella","Joseph Caiella","Jcaiella@hotmail.ca","Jcaiella@hotmail.ca","","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","420",,,,,,"5","2.5","0","20220319","20221231","EFT",,"5","19911113",,"Harveys2219@recipeunlimited.com","Harvey's - Loc #2219","998","","","07/04/2022 8:58:44 AM","Sysco Milton","998",,,,"Jcaiella@hotmail.ca","EST","10.9.182.2","-79.860623","43.217095","M55","","","224","254","200","Encl Mall-Interior Access","0","0",,"1000093403","America/Toronto","224","254","200"
"2220","HV-3095 Dougall Ave - Windsor","3095 Dougall Ave","","Harvey's - Loc #2220","","N9E 1S3","Windsor","ON","CA","Canada","519-972-4826","866-888-7496","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","NIA","Niagara & Central Region","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Active","Joe Marques","12701","jmarques@recipeunlimited.com","","Steven Meeker","smeeker@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Ahmad Soltani","Ahmad (Dino) Soltani","dino.soltani80@gmail.com","dino.soltani80@gmail.com","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","3300",,,,,,"5","4","0","20210406","20301027","EFT","20210920","R","19801001",,"Harveys2220@recipeunlimited.com","Soltani Foods Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Milton","Y","20210920","20211015","20211022","dino.soltani80@gmail.com","EST","10.9.184.2","-83.012892","42.270686","M55","","","224","254","200","Retail-Freestanding","0","1",,"1000093442","America/Toronto","224","254","200"
"2221","HV-470 Cure Labelle Chomedy PQ","470 boul. Cure - Labelle","","","","H7V 2S9","Laval","QC","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","QC","Quebec","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","QUE","Quebec","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,,"Harveys2221@recipeunlimited.com","HV-470 Cure Labelle Chomedy PQ","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2222","HV-1500 St.Clair Ave W,Toronto","1500 St.Clair Avenue West","","","","M6E 1C8","Toronto","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,,"Harveys2222@recipeunlimited.com","Harvey's - Toronto","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2223","HV-Airlie Boul. V. Lasalle PQ","9000, rue Airlie","","","","H8R 2A3","Ville Lasalle","QC","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CO","Co Dev & Co Managed","Harvey's","999","Closed","CO","Corporate","QC","Quebec","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","QUE","Quebec","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,,"Harveys2223@recipeunlimited.com","Harvey's - Quebec","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2224","HV-Liverpool Rd., Pickering","1794 Liverpool Rd","Plaza Pickfair","","","L1V 4G7","Pickering","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","999","Closed","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,"001",,"5","19850610","20050609","","Harvey's - Loc #2224","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2225","HV-Lundy's Lane, Niagara Falls","6839 Lundy's Lane","","","","L2G 1V7","Niagara Falls","ON","CA","Canada",,,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","ON","Ontario","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"2",,"20011202","Harveys2225@recipeunlimited.com","Harvey's - Loc #2225","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2226","HV-Locordaire Montreal PQ","7505 Boul Lacordaire","Attn: Farzad Arzani","","","H1S 2A6","Saint-Leonard","QC","CA","Canada","514-255-7844",,"HAR","Harvey's","QSR","Quick Service Restaurants","CD","Co Dev & Fr Managed","Harvey's","999","Closed","FR","Co Dev & Fr Managed","QC","Quebec","5","Harvey's","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","QUE","Quebec","999","Closed","999","Closed","3010",,,,,,,,,,,"EFT","20100425","7","19661001","20100425","Harveys2226@recipeunlimited.com","Harvey's - Loc #2226","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"2227","HV-Cote Des Neiges","6775 Cote-des-Neiges","","","","H3S 2B5","Montreal","QC","CA","Canada","514-342-7778",,"HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","MEG","Montreal East/Maritimes","FD","Franchise","QC","Quebec","5","Harvey's","OP","Operating","Active","Miguel Roldan","134161","mroldan@recipeunlimited.com","","Michael Nault","mnault@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","S. Marium Begum, MD H. Rashid",,,"","CO","QUE","Quebec","M41","Micros","FJD","RMS-Franchise","1551",,,,,,"5","4","0","20071231","20201230","EFT","20150423","5","20120117",,"Harveys2227@recipeunlimited.com","Harvey's - Loc #2227","998","","","07/04/2022 8:58:44 AM","Sysco Ottawa","998",,,,,"EST","10.9.198.2","-73.63727784","45.50340782","M55","","","237","257","200","Retail-End-Cap","0","0",,"4420092608","America/Toronto","237","257","200"
"2228","HV- Montreal Road, Ottawa","660 Montreal Rd","","","","K1K 0T3","Ottawa","ON","CA","Canada","613-749-5638","866-861-2448","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","OTT","Ottawa","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Active","Ted Paluch","120715","TPaluch@recipeunlimited.com","","Michael Nault","mnault@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Zikarali Najarali Momin","Rahim (Ronnie) Prasla","rahimprasla15@gmail.com","rahimprasla15@gmail.com","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","2039",,,,,,"5","4","0","20111205","20301231","EFT","20201103","R","19670101",,"harveys2228@recipeunlimited.com","Sidhpur Inc 8","998","","","07/04/2022 8:58:44 AM","Sysco Ottawa","Y","20201103","20201125","20201125","zikarmomin@gmail.com","EST","10.9.200.2","-75.639743","45.443039","M55","","","220","257","200","Retail-Freestanding","0","1",,"4420094380","America/Toronto","220","257","200"
"2229","HV-Victoria St.N.,Kitchener","1157 Victoria St N","Harvey's - Loc # 2229","","","N2B 3C8","Kitchener","ON","CA","Canada","519-584-2880","866-250-2728","HAR","Harvey's","QSR","Quick Service Restaurants","FD","Fr Dev & Fr Managed","Harvey's","OSW","Ontario South Western","FD","Franchise","ON","Ontario","5","Harvey's","OP","Operating","Active","Mark Fournier","123138","mfournier@recipeunlimited.com","","Steven Meeker","smeeker@recipeunlimited.com","","David Colebrook","dcolebrook@recipeunlimited.com","","Nelson Da Silva",,,"","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","3057",,,,,,"5","4","0","20100215","20210131","EFT","20210106","R","19810119",,"Harveys2229@recipeunlimited.com","Nolsen Foods Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Milton","Y","20210106","20210416","20210514",,"EST","10.9.202.2","-80.454903","43.466743","M55","","","219","254","200","Retail-Freestanding","1","1",,"1000093409","America/Toronto","219","254","200"
